seed,qid,position,policy,primary_hits,post_scout_hits,final_hits,dc,scout_dc
42,123449,6300,A_NONE,10,10,10,7383,1600
42,123451,6301,C,10,10,10,12800,0
42,123451,6301,L_LOCAL,10,10,10,12800,1365
42,123451,6301,L_GLOBAL,10,10,10,12800,213
42,123451,6301,L_NONE,10,10,10,12800,1600
42,123451,6301,A_LOCAL,10,10,10,12800,1365
42,123451,6301,A_GLOBAL,10,10,10,12800,213
42,123451,6301,A_NONE,10,10,10,12800,1600
42,123455,6302,C,6,6,9,12800,0
42,123455,6302,L_LOCAL,6,6,9,12800,1192
42,123455,6302,L_GLOBAL,6,6,9,12800,245
42,123455,6302,L_NONE,6,6,9,12800,1600
42,123455,6302,A_LOCAL,6,6,9,12800,1192
42,123455,6302,A_GLOBAL,6,6,9,12800,245
42,123455,6302,A_NONE,6,6,9,12800,1600
42,123461,6303,C,10,10,10,8241,0
42,123461,6303,L_LOCAL,10,10,10,8241,1133
42,123461,6303,L_GLOBAL,10,10,10,8241,310
42,123461,6303,L_NONE,10,10,10,8241,1600
42,123461,6303,A_LOCAL,10,10,10,8241,1133
42,123461,6303,A_GLOBAL,10,10,10,8241,310
42,123461,6303,A_NONE,10,10,10,8241,1600
42,123462,6304,C,10,10,10,8535,0
42,123462,6304,L_LOCAL,10,10,10,8535,1553
42,123462,6304,L_GLOBAL,10,10,10,8535,240
42,123462,6304,L_NONE,10,10,10,8535,1600
42,123462,6304,A_LOCAL,10,10,10,8535,1553
42,123462,6304,A_GLOBAL,10,10,10,8535,240
42,123462,6304,A_NONE,10,10,10,8535,1600
42,123472,6305,C,10,10,10,12800,0
42,123472,6305,L_LOCAL,10,10,10,12800,1346
42,123472,6305,L_GLOBAL,10,10,10,12800,321
42,123472,6305,L_NONE,10,10,10,12800,1600
42,123472,6305,A_LOCAL,10,10,10,12800,1346
42,123472,6305,A_GLOBAL,10,10,10,12800,321
42,123472,6305,A_NONE,10,10,10,12800,1600
42,123474,6306,C,10,10,10,12800,0
42,123474,6306,L_LOCAL,10,10,10,12800,1205
42,123474,6306,L_GLOBAL,10,10,10,12800,254
42,123474,6306,L_NONE,10,10,10,12800,1600
42,123474,6306,A_LOCAL,10,10,10,12800,1205
42,123474,6306,A_GLOBAL,10,10,10,12800,254
42,123474,6306,A_NONE,10,10,10,12800,1600
42,123477,6307,C,10,10,10,12800,0
42,123477,6307,L_LOCAL,10,10,10,12800,1217
42,123477,6307,L_GLOBAL,10,10,10,12800,218
42,123477,6307,L_NONE,10,10,10,12800,1600
42,123477,6307,A_LOCAL,10,10,10,12800,1217
42,123477,6307,A_GLOBAL,10,10,10,12800,218
42,123477,6307,A_NONE,10,10,10,12800,1600
42,123481,6308,C,10,10,10,9047,0
42,123481,6308,L_LOCAL,10,10,10,9047,1343
42,123481,6308,L_GLOBAL,10,10,10,9047,202
42,123481,6308,L_NONE,10,10,10,9047,1600
42,123481,6308,A_LOCAL,10,10,10,9047,1343
42,123481,6308,A_GLOBAL,10,10,10,9047,202
42,123481,6308,A_NONE,10,10,10,9047,1600
42,123482,6309,C,10,10,10,10679,0
42,123482,6309,L_LOCAL,10,10,10,10679,1591
42,123482,6309,L_GLOBAL,10,10,10,10679,288
42,123482,6309,L_NONE,10,10,10,10679,1600
42,123482,6309,A_LOCAL,10,10,10,10679,1591
42,123482,6309,A_GLOBAL,10,10,10,10679,288
42,123482,6309,A_NONE,10,10,10,10679,1600
42,123498,6310,C,10,10,10,10412,0
42,123498,6310,L_LOCAL,10,10,10,10412,1331
42,123498,6310,L_GLOBAL,10,10,10,10412,346
42,123498,6310,L_NONE,10,10,10,10412,1600
42,123498,6310,A_LOCAL,10,10,10,10412,1331
42,123498,6310,A_GLOBAL,10,10,10,10412,346
42,123498,6310,A_NONE,10,10,10,10412,1600
42,123505,6311,C,10,10,10,12800,0
42,123505,6311,L_LOCAL,10,10,10,12800,1357
42,123505,6311,L_GLOBAL,10,10,10,12800,248
42,123505,6311,L_NONE,10,10,10,12800,1600
42,123505,6311,A_LOCAL,10,10,10,12800,1357
42,123505,6311,A_GLOBAL,10,10,10,12800,248
42,123505,6311,A_NONE,10,10,10,12800,1600
42,123509,6312,C,10,10,10,8735,0
42,123509,6312,L_LOCAL,10,10,10,8735,1496
42,123509,6312,L_GLOBAL,10,10,10,8735,247
42,123509,6312,L_NONE,10,10,10,8735,1600
42,123509,6312,A_LOCAL,10,10,10,8735,1496
42,123509,6312,A_GLOBAL,10,10,10,8735,247
42,123509,6312,A_NONE,10,10,10,8735,1600
42,123512,6313,C,10,10,10,12800,0
42,123512,6313,L_LOCAL,10,10,10,12800,1554
42,123512,6313,L_GLOBAL,10,10,10,12800,245
42,123512,6313,L_NONE,10,10,10,12800,1600
42,123512,6313,A_LOCAL,10,10,10,12800,1554
42,123512,6313,A_GLOBAL,10,10,10,12800,245
42,123512,6313,A_NONE,10,10,10,12800,1600
42,123518,6314,C,10,10,10,10777,0
42,123518,6314,L_LOCAL,10,10,10,10777,1402
42,123518,6314,L_GLOBAL,10,10,10,10777,196
42,123518,6314,L_NONE,10,10,10,10777,1600
42,123518,6314,A_LOCAL,10,10,10,10777,1402
42,123518,6314,A_GLOBAL,10,10,10,10777,196
42,123518,6314,A_NONE,10,10,10,10777,1600
42,123524,6315,C,10,10,10,12127,0
42,123524,6315,L_LOCAL,10,10,10,12127,1393
42,123524,6315,L_GLOBAL,10,10,10,12127,251
42,123524,6315,L_NONE,10,10,10,12127,1600
42,123524,6315,A_LOCAL,10,10,10,12127,1393
42,123524,6315,A_GLOBAL,10,10,10,12127,251
42,123524,6315,A_NONE,10,10,10,12127,1600
42,123526,6316,C,10,10,10,12800,0
42,123526,6316,L_LOCAL,10,10,10,12800,1586
42,123526,6316,L_GLOBAL,10,10,10,12800,255
42,123526,6316,L_NONE,10,10,10,12800,1600
42,123526,6316,A_LOCAL,10,10,10,12800,1586
42,123526,6316,A_GLOBAL,10,10,10,12800,255
42,123526,6316,A_NONE,10,10,10,12800,1600
42,123528,6317,C,10,10,10,12800,0
42,123528,6317,L_LOCAL,10,10,10,12800,1274
42,123528,6317,L_GLOBAL,10,10,10,12800,254
42,123528,6317,L_NONE,10,10,10,12800,1600
42,123528,6317,A_LOCAL,10,10,10,12800,1274
42,123528,6317,A_GLOBAL,10,10,10,12800,254
42,123528,6317,A_NONE,10,10,10,12800,1600
42,123531,6318,C,10,10,10,11657,0
42,123531,6318,L_LOCAL,10,10,10,11657,1391
42,123531,6318,L_GLOBAL,10,10,10,11657,283
42,123531,6318,L_NONE,10,10,10,11657,1600
42,123531,6318,A_LOCAL,10,10,10,11657,1391
42,123531,6318,A_GLOBAL,10,10,10,11657,283
42,123531,6318,A_NONE,10,10,10,11657,1600
42,123532,6319,C,10,10,10,10875,0
42,123532,6319,L_LOCAL,10,10,10,10875,1531
42,123532,6319,L_GLOBAL,10,10,10,10875,291
42,123532,6319,L_NONE,10,10,10,10875,1600
42,123532,6319,A_LOCAL,10,10,10,10875,1531
42,123532,6319,A_GLOBAL,10,10,10,10875,291
42,123532,6319,A_NONE,10,10,10,10875,1600
42,123533,6320,C,10,10,10,12800,0
42,123533,6320,L_LOCAL,10,10,10,12800,1368
42,123533,6320,L_GLOBAL,10,10,10,12800,166
42,123533,6320,L_NONE,10,10,10,12800,1600
42,123533,6320,A_LOCAL,10,10,10,12800,1368
42,123533,6320,A_GLOBAL,10,10,10,12800,166
42,123533,6320,A_NONE,10,10,10,12800,1600
42,123538,6321,C,10,10,10,11591,0
42,123538,6321,L_LOCAL,10,10,10,11591,1133
42,123538,6321,L_GLOBAL,10,10,10,11591,208
42,123538,6321,L_NONE,10,10,10,11591,1600
42,123538,6321,A_LOCAL,10,10,10,11591,1133
42,123538,6321,A_GLOBAL,10,10,10,11591,208
42,123538,6321,A_NONE,10,10,10,11591,1600
42,123539,6322,C,10,10,10,11142,0
42,123539,6322,L_LOCAL,10,10,10,11142,1401
42,123539,6322,L_GLOBAL,10,10,10,11142,244
42,123539,6322,L_NONE,10,10,10,11142,1600
42,123539,6322,A_LOCAL,10,10,10,11142,1401
42,123539,6322,A_GLOBAL,10,10,10,11142,244
42,123539,6322,A_NONE,10,10,10,11142,1600
42,123542,6323,C,10,10,10,10430,0
42,123542,6323,L_LOCAL,10,10,10,10430,1208
42,123542,6323,L_GLOBAL,10,10,10,10430,167
42,123542,6323,L_NONE,10,10,10,10430,1600
42,123542,6323,A_LOCAL,10,10,10,10430,1208
42,123542,6323,A_GLOBAL,10,10,10,10430,167
42,123542,6323,A_NONE,10,10,10,10430,1600
42,123544,6324,C,10,10,10,7074,0
42,123544,6324,L_LOCAL,10,10,10,7074,1402
42,123544,6324,L_GLOBAL,10,10,10,7074,291
42,123544,6324,L_NONE,10,10,10,7074,1600
42,123544,6324,A_LOCAL,10,10,10,7074,1402
42,123544,6324,A_GLOBAL,10,10,10,7074,291
42,123544,6324,A_NONE,10,10,10,7074,1600
42,123548,6325,C,10,10,10,7293,0
42,123548,6325,L_LOCAL,10,10,10,7293,1589
42,123548,6325,L_GLOBAL,10,10,10,7293,235
42,123548,6325,L_NONE,10,10,10,7293,1600
42,123548,6325,A_LOCAL,10,10,10,7293,1589
42,123548,6325,A_GLOBAL,10,10,10,7293,235
42,123548,6325,A_NONE,10,10,10,7293,1600
42,123551,6326,C,10,10,10,12800,0
42,123551,6326,L_LOCAL,10,10,10,12800,1272
42,123551,6326,L_GLOBAL,10,10,10,12800,279
42,123551,6326,L_NONE,10,10,10,12800,1600
42,123551,6326,A_LOCAL,10,10,10,12800,1272
42,123551,6326,A_GLOBAL,10,10,10,12800,279
42,123551,6326,A_NONE,10,10,10,12800,1600
42,123552,6327,C,10,10,10,12800,0
42,123552,6327,L_LOCAL,10,10,10,12800,1361
42,123552,6327,L_GLOBAL,10,10,10,12800,247
42,123552,6327,L_NONE,10,10,10,12800,1600
42,123552,6327,A_LOCAL,10,10,10,12800,1361
42,123552,6327,A_GLOBAL,10,10,10,12800,247
42,123552,6327,A_NONE,10,10,10,12800,1600
42,123554,6328,C,9,9,9,12800,0
42,123554,6328,L_LOCAL,9,9,9,12800,1111
42,123554,6328,L_GLOBAL,9,9,9,12800,220
42,123554,6328,L_NONE,9,9,9,12800,1600
42,123554,6328,A_LOCAL,9,9,9,12800,1111
42,123554,6328,A_GLOBAL,9,9,9,12800,220
42,123554,6328,A_NONE,9,9,9,12800,1600
42,123557,6329,C,10,10,10,7702,0
42,123557,6329,L_LOCAL,10,10,10,7702,1578
42,123557,6329,L_GLOBAL,10,10,10,7702,241
42,123557,6329,L_NONE,10,10,10,7702,1600
42,123557,6329,A_LOCAL,10,10,10,7702,1578
42,123557,6329,A_GLOBAL,10,10,10,7702,241
42,123557,6329,A_NONE,10,10,10,7702,1600
42,123560,6330,C,10,10,10,12800,0
42,123560,6330,L_LOCAL,10,10,10,12800,1360
42,123560,6330,L_GLOBAL,10,10,10,12800,160
42,123560,6330,L_NONE,10,10,10,12800,1600
42,123560,6330,A_LOCAL,10,10,10,12800,1360
42,123560,6330,A_GLOBAL,10,10,10,12800,160
42,123560,6330,A_NONE,10,10,10,12800,1600
42,123561,6331,C,9,9,9,11913,0
42,123561,6331,L_LOCAL,9,9,9,11913,1252
42,123561,6331,L_GLOBAL,9,9,9,11913,214
42,123561,6331,L_NONE,9,9,9,11913,1600
42,123561,6331,A_LOCAL,9,9,9,11913,1252
42,123561,6331,A_GLOBAL,9,9,9,11913,214
42,123561,6331,A_NONE,9,9,9,11913,1600
42,123564,6332,C,10,10,10,12800,0
42,123564,6332,L_LOCAL,10,10,10,12800,1427
42,123564,6332,L_GLOBAL,10,10,10,12800,232
